Date,Temperature,Sea Level Pressure,Visibility,Wind Speed,Precipitation
2010-01-28,14.1,1028.3,9.5,12.0,0.0
2010-01-29,11.2,1034.7,10.0,5.0,0.0
2010-01-30,20.0,1026.6,9.4,6.9,0.0
2010-01-31,21.8,1024.3,9.8,7.1,0.0
2010-02-01,24.1,1027.0,9.0,2.7,0.0
2010-02-02,29.3,1019.4,4.3,5.2,0.05
2010-02-03,26.8,1024.2,5.2,7.0,0.0
2010-02-04,29.0,1029.2,5.6,4.4,0.0
2010-02-05,32.7,1020.7,4.8,12.0,0.0
2010-02-06,27.8,1018.6,8.3,18.4,0.02
2010-02-07,26.0,1023.2,10.0,7.1,0.0
2010-02-08,25.1,1022.9,10.0,5.6,0.0
2010-02-09,26.0,1016.5,3.4,8.3,0.03
2010-02-10,25.3,1015.4,5.8,12.8,0.19
2010-02-11,20.6,1020.9,10.0,4.9,0.01
2010-02-12,21.6,1018.9,9.7,3.3,0.0
2010-02-13,21.8,1015.4,10.0,5.8,0.0
2010-02-14,20.4,1013.6,10.0,5.6,0.0
2010-02-15,22.4,1010.3,8.8,6.5,0.0
2010-02-16,28.3,1011.3,8.5,10.0,0.0
2010-02-17,30.4,1014.3,10.0,7.4,0.0
2010-02-18,33.7,1017.4,10.0,6.6,0.0
2010-02-19,30.3,1021.3,9.5,4.0,0.0
2010-02-20,33.5,1022.3,7.6,4.0,0.0
2010-02-21,35.3,1019.4,4.3,5.4,0.0
2010-02-22,32.3,1009.4,4.8,9.5,0.45
2010-02-23,30.8,1012.1,6.9,5.9,0.14
2010-02-24,24.7,1014.6,6.1,9.5,0.0
2010-02-25,26.4,1019.5,9.0,10.7,0.01
2010-02-26,24.2,1018.2,10.0,9.8,0.0
2010-02-27,30.8,1013.0,9.1,10.9,0.0
2010-02-28,34.6,1016.1,10.0,6.6,0.0
2010-03-01,33.4,1022.2,9.5,8.6,0.0
2010-03-02,32.3,1020.2,10.0,9.3,0.0
2010-03-03,32.4,1017.7,10.0,8.8,0.0
2010-03-04,33.3,1021.2,10.0,6.9,0.0
2010-03-05,32.2,1027.1,10.0,6.8,0.0
2010-03-06,34.3,1029.8,9.8,2.9,0.0
2010-03-07,37.9,1023.1,9.1,4.6,0.0
2010-03-08,40.3,1019.4,2.8,2.2,0.11
2010-03-09,40.2,1013.3,3.3,4.8,0.0
2010-03-10,53.0,1004.3,7.7,8.3,0.03
2010-03-11,54.7,1002.6,9.3,8.5,0.06
2010-03-12,49.9,1003.9,9.1,5.9,0.23
2010-03-13,46.2,999.3,2.5,13.4,0.45
2010-03-14,43.2,1008.5,7.5,15.6,0.14
2010-03-15,44.1,1018.3,10.0,9.0,0.0
2010-03-16,47.1,1022.7,10.0,3.5,0.0
2010-03-17,46.6,1021.0,10.0,3.3,0.0
2010-03-18,49.9,1015.4,10.0,7.8,0.0
2010-03-19,54.3,1011.5,10.0,9.8,0.0
2010-03-20,37.2,1018.1,5.9,16.0,0.0
2010-03-21,36.2,1019.8,8.5,13.8,0.17
2010-03-22,42.4,1013.8,10.0,13.7,0.05
2010-03-23,42.4,1012.9,10.0,5.4,0.0
2010-03-24,44.7,1017.5,10.0,4.5,0.0
2010-03-25,41.9,1014.6,10.0,12.8,0.0
2010-03-26,31.8,1020.9,10.0,12.6,0.0
2010-03-27,39.1,1019.2,10.0,7.9,0.0
2010-03-28,44.5,1009.4,9.9,11.0,0.02
2010-03-29,38.9,1015.9,10.0,9.7,0.0
2010-03-30,44.3,1015.2,9.5,6.9,0.0
2010-03-31,61.5,1008.0,10.0,12.7,0.0
2010-04-01,68.4,1007.0,10.0,10.9,0.0
2010-04-02,71.0,1006.1,10.0,15.2,0.0
2010-04-03,58.2,1007.3,9.7,11.1,0.0
2010-04-04,57.2,1015.0,9.7,10.1,0.24
2010-04-05,59.1,1013.7,6.9,5.6,1.02
2010-04-06,59.9,1003.9,8.9,6.7,0.01
2010-04-07,52.6,1002.1,6.3,9.4,0.24
2010-04-08,39.1,1007.7,8.0,10.3,0.37
2010-04-09,42.7,1016.5,10.0,7.4,0.0
2010-04-10,55.7,1020.7,10.0,9.1,0.0
2010-04-11,55.6,1024.6,10.0,8.9,0.0
2010-04-12,57.5,1026.9,10.0,9.2,0.0
2010-04-13,58.3,1024.8,10.0,10.3,0.0
2010-04-14,63.3,1027.0,10.0,7.9,0.0
2010-04-15,72.3,1021.6,10.0,8.7,0.0
2010-04-16,65.4,1016.1,9.9,11.2,0.0
2010-04-17,48.5,1020.3,10.0,9.5,0.03
2010-04-18,45.0,1023.4,10.0,8.7,0.0
2010-04-19,46.4,1023.6,10.0,5.4,0.0
2010-04-20,50.2,1018.2,10.0,4.3,0.0
2010-04-21,50.1,1012.1,10.0,6.5,0.0
2010-04-22,47.9,1011.6,9.9,6.9,0.04
2010-04-23,51.3,1011.9,9.8,6.7,0.02
2010-04-24,56.6,1006.7,5.4,9.0,0.17
2010-04-25,55.8,990.7,7.0,11.6,0.17
2010-04-26,52.7,1000.2,9.8,13.2,0.19
2010-04-27,47.4,1008.0,10.0,12.9,0.0
2010-04-28,48.6,1014.2,10.0,3.4,0.0
2010-04-29,61.1,1007.2,10.0,13.1,0.0
2010-04-30,71.2,999.4,10.0,15.2,0.0
2010-05-01,67.5,1001.3,10.0,9.6,0.83
2010-05-02,61.7,1002.3,9.3,4.9,0.31
2010-05-03,62.3,1006.7,10.0,8.4,0.0
2010-05-04,64.9,1009.5,10.0,9.0,0.0
2010-05-05,66.6,1007.1,10.0,11.0,0.0
2010-05-06,56.1,1014.3,10.0,9.2,0.0
2010-05-07,52.4,1009.2,8.7,9.7,0.72
2010-05-08,46.8,1013.0,9.9,15.5,0.74
2010-05-09,46.9,1026.7,10.0,5.8,0.08
2010-05-10,51.4,1026.6,10.0,8.5,0.0
2010-05-11,50.9,1012.8,7.0,11.7,0.65
2010-05-12,48.8,1018.1,4.7,7.9,0.07
2010-05-13,58.8,1014.5,4.9,10.8,0.95
2010-05-14,59.3,1020.2,10.0,12.6,0.16
2010-05-15,56.5,1024.3,10.0,5.8,0.0
2010-05-16,55.6,1022.9,10.0,8.9,0.0
2010-05-17,54.9,1017.8,10.0,8.0,0.0
2010-05-18,55.2,1015.2,10.0,9.6,0.04
2010-05-19,59.7,1016.2,10.0,6.5,0.0
2010-05-20,62.4,1017.0,10.0,4.7,0.0
2010-05-21,61.5,1012.8,6.7,7.2,0.26
2010-05-22,63.7,1013.8,4.2,4.7,0.24
2010-05-23,75.4,1014.2,10.0,8.1,0.01
2010-05-24,82.4,1016.2,10.0,7.0,0.0
2010-05-25,79.9,1016.5,10.0,7.4,0.0
2010-05-26,77.4,1015.6,9.7,4.8,0.0
2010-05-27,71.9,1015.6,9.8,10.5,0.0
2010-05-28,68.1,1015.9,10.0,9.8,0.0
2010-05-29,71.8,1014.0,10.0,5.0,0.0
2010-05-30,76.4,1011.9,10.0,5.0,0.0
2010-05-31,74.6,1009.9,8.1,5.6,0.0
2010-06-01,72.5,1011.2,5.5,4.3,1.21
2010-06-02,72.2,1005.6,9.1,8.3,1.23
2010-06-03,63.6,1008.4,9.6,7.0,0.07
2010-06-04,69.1,1007.7,10.0,7.0,0.0
2010-06-05,73.6,1004.7,9.5,5.7,0.0
2010-06-06,66.9,1007.6,9.8,10.8,0.51
2010-06-07,62.5,1016.6,10.0,6.5,0.0
2010-06-08,61.7,1017.9,8.2,7.6,0.0
2010-06-09,73.0,1009.1,9.0,9.8,0.33
2010-06-10,69.1,1013.5,10.0,4.9,0.0
2010-06-11,74.7,1012.6,9.7,8.8,0.37
2010-06-12,73.2,1012.6,8.8,7.6,0.04
2010-06-13,65.1,1015.6,8.1,4.4,0.12
2010-06-14,67.5,1013.0,5.4,4.9,0.25
2010-06-15,68.4,1013.2,8.7,5.5,0.01
2010-06-16,72.5,1013.5,9.5,8.9,0.88
2010-06-17,74.6,1016.6,10.0,5.8,0.0
2010-06-18,77.8,1013.1,9.4,8.4,0.04
2010-06-19,74.8,1012.6,10.0,11.1,0.62
2010-06-20,73.8,1016.5,10.0,4.2,0.0
2010-06-21,73.3,1015.8,10.0,6.0,0.0
2010-06-22,78.3,1014.0,9.7,6.7,0.4
2010-06-23,78.2,1012.9,9.0,9.4,0.0
2010-06-24,73.0,1015.0,10.0,8.8,1.23
2010-06-25,75.2,1017.1,10.0,5.7,0.0
2010-06-26,77.9,1010.5,9.3,7.3,0.0
2010-06-27,79.0,1004.2,9.5,8.5,0.7
2010-06-28,77.0,1004.4,10.0,9.0,0.88
2010-06-29,68.7,1016.3,10.0,8.6,0.0
2010-06-30,66.1,1023.2,10.0,5.7,0.0
2010-07-01,67.9,1026.5,10.0,5.4,0.0
2010-07-02,72.5,1023.8,10.0,6.4,0.0
2010-07-03,75.9,1017.8,10.0,7.6,0.0
2010-07-04,81.0,1012.9,10.0,8.7,0.0
2010-07-05,83.8,1011.8,9.7,11.1,0.03
2010-07-06,82.3,1013.2,10.0,10.4,0.0
2010-07-07,81.1,1016.5,9.8,5.1,0.04
2010-07-08,78.7,1015.1,8.3,4.1,0.17
2010-07-09,79.8,1014.3,9.9,5.7,0.15
2010-07-10,79.3,1014.2,10.0,5.0,0.0
2010-07-11,77.5,1010.4,10.0,6.5,0.01
2010-07-12,73.0,1006.3,7.1,4.3,0.78
2010-07-13,76.4,1009.7,9.7,5.7,0.01
2010-07-14,80.2,1014.4,9.3,6.8,0.01
2010-07-15,84.6,1011.8,9.9,10.2,0.0
2010-07-16,79.9,1013.8,10.0,6.2,0.0
2010-07-17,81.3,1011.8,10.0,7.0,0.0
2010-07-18,82.1,1009.8,10.0,7.0,0.0
2010-07-19,79.1,1010.8,10.0,4.6,0.29
2010-07-20,75.6,1012.0,9.5,6.1,0.0
2010-07-21,79.8,1014.7,10.0,7.0,0.0
2010-07-22,80.6,1013.7,10.0,5.7,0.0
2010-07-23,85.0,1009.2,9.6,11.3,0.02
2010-07-24,76.2,1010.8,7.7,8.9,3.15
2010-07-25,76.1,1015.9,9.3,8.1,0.97
2010-07-26,74.3,1019.2,10.0,4.3,0.52
2010-07-27,79.3,1016.3,10.0,5.4,0.0
2010-07-28,82.7,1012.7,8.9,8.4,0.0
2010-07-29,76.8,1017.0,10.0,7.2,0.0
2010-07-30,74.3,1016.2,10.0,4.0,0.0
2010-07-31,72.2,1010.5,9.2,5.4,0.58
2010-08-01,74.2,1012.9,8.1,2.8,0.02
2010-08-02,76.7,1014.1,8.5,5.2,0.0
2010-08-03,76.1,1012.9,7.7,4.5,1.53
2010-08-04,78.1,1010.3,8.5,3.3,0.15
2010-08-05,77.2,1009.5,9.6,7.4,0.57
2010-08-06,73.2,1012.4,10.0,5.8,0.0
2010-08-07,74.4,1013.2,9.9,6.3,0.0
2010-08-08,76.7,1010.9,8.5,7.9,0.0
2010-08-09,81.5,1011.4,9.1,6.6,0.05
2010-08-10,82.2,1012.9,10.0,4.5,0.0
2010-08-11,82.8,1010.6,8.9,6.8,0.0
2010-08-12,83.0,1009.5,10.0,4.8,0.0
2010-08-13,83.5,1008.5,9.9,6.4,0.0
2010-08-14,79.3,1008.3,9.7,5.0,0.66
2010-08-15,80.0,1010.8,9.8,7.2,0.0
2010-08-16,72.7,1015.6,10.0,9.4,0.0
2010-08-17,72.3,1017.1,10.0,5.4,0.0
2010-08-18,72.1,1017.3,9.7,3.0,0.07
2010-08-19,77.9,1012.6,10.0,4.9,0.04
2010-08-20,82.8,1010.1,9.8,7.4,0.0
2010-08-21,78.2,1007.9,7.8,5.8,0.59
2010-08-22,75.1,1015.8,9.4,9.2,0.0
2010-08-23,72.7,1017.7,10.0,6.6,0.0
2010-08-24,74.1,1016.0,10.0,4.6,0.0
2010-08-25,72.3,1016.9,10.0,8.4,0.0
2010-08-26,69.2,1020.9,10.0,6.0,0.0
2010-08-27,71.4,1019.7,10.0,5.9,0.0
2010-08-28,76.4,1018.3,10.0,6.6,0.0
2010-08-29,81.1,1017.9,10.0,6.5,0.0
2010-08-30,81.1,1020.3,10.0,8.4,0.0
2010-08-31,82.3,1016.9,10.0,10.2,0.0
2010-09-01,78.1,1012.4,9.1,7.6,0.0
2010-09-02,75.4,1010.7,9.1,5.9,0.14
2010-09-03,66.6,1008.3,9.7,13.2,0.92
2010-09-04,59.8,1013.4,9.7,12.0,0.0
2010-09-05,62.5,1015.1,10.0,5.6,0.0
2010-09-06,74.1,1010.6,10.0,11.5,0.0
2010-09-07,74.0,1010.3,10.0,16.5,0.0
2010-09-08,62.7,1018.1,10.0,7.2,0.0
2010-09-09,61.2,1019.2,10.0,5.2,0.0
2010-09-10,64.4,1015.9,10.0,9.0,0.0
2010-09-11,65.8,1010.8,8.2,8.8,0.0
2010-09-12,67.9,1015.6,10.0,6.4,0.16
2010-09-13,72.0,1015.2,10.0,6.0,0.0
2010-09-14,67.6,1018.1,10.0,4.1,0.0
2010-09-15,67.4,1018.2,10.0,6.7,0.0
2010-09-16,67.5,1009.0,8.8,11.2,0.04
2010-09-17,62.0,1018.4,10.0,4.7,0.03
2010-09-18,64.8,1018.8,9.9,6.6,0.0
2010-09-19,62.0,1021.9,10.0,6.4,0.23
2010-09-20,67.5,1018.6,10.0,6.5,0.01
2010-09-21,77.6,1011.5,10.0,9.5,0.0
2010-09-22,68.2,1014.6,10.0,4.8,0.03
2010-09-23,75.2,1014.0,9.1,9.7,0.0
2010-09-24,72.1,1009.3,9.3,16.6,0.19
2010-09-25,56.6,1018.4,10.0,8.2,0.01
2010-09-26,55.4,1020.4,9.5,10.5,0.05
2010-09-27,55.1,1016.2,9.7,3.8,0.01
2010-09-28,57.9,1008.4,9.9,2.8,0.0
2010-09-29,62.6,1010.0,10.0,4.5,0.0
2010-09-30,66.0,1010.6,10.0,8.6,0.0
2010-10-01,60.5,1017.8,10.0,4.2,0.0
2010-10-02,54.3,1018.6,9.9,14.2,0.13
2010-10-03,49.1,1027.3,10.0,11.1,0.15
2010-10-04,49.8,1029.2,10.0,4.9,0.01
2010-10-05,52.5,1028.0,10.0,2.5,0.0
2010-10-06,59.3,1020.9,10.0,5.0,0.0
2010-10-07,63.2,1017.2,10.0,5.1,0.0
2010-10-08,63.4,1017.9,10.0,4.8,0.0
2010-10-09,69.8,1015.0,10.0,4.8,0.0
2010-10-10,71.9,1012.9,10.0,3.7,0.0
2010-10-11,68.6,1009.5,10.0,2.7,0.0
2010-10-12,63.9,1012.1,9.9,4.9,0.0
2010-10-13,60.5,1016.2,9.7,7.0,0.0
2010-10-14,54.3,1017.8,10.0,5.8,0.26
2010-10-15,55.5,1014.2,10.0,9.5,0.0
2010-10-16,55.2,1018.9,10.0,5.8,0.0
2010-10-17,57.3,1017.9,10.0,5.4,0.0
2010-10-18,54.6,1017.2,10.0,4.8,0.0
2010-10-19,50.6,1015.8,10.0,5.0,0.0
2010-10-20,55.1,1009.6,10.0,8.7,0.0
2010-10-21,51.4,1011.4,10.0,9.7,0.0
2010-10-22,49.4,1019.3,10.0,3.7,0.0
2010-10-23,59.9,1015.1,9.7,9.1,0.01
2010-10-24,65.1,1009.0,10.0,7.5,0.21
2010-10-25,63.4,1000.3,8.3,6.8,1.02
2010-10-26,64.5,989.8,9.4,18.9,0.05
2010-10-27,57.1,1000.1,10.0,17.4,0.35
2010-10-28,44.3,1016.2,10.0,15.8,0.0
2010-10-29,40.8,1026.7,10.0,7.2,0.0
2010-10-30,49.4,1013.7,10.0,10.2,0.0
2010-10-31,46.7,1019.7,10.0,9.6,0.0
2010-11-01,45.8,1029.2,10.0,5.6,0.0
2010-11-02,44.6,1031.0,10.0,5.3,0.0
2010-11-03,42.4,1019.6,9.9,4.4,0.0
2010-11-04,46.1,1010.2,9.9,10.8,0.01
2010-11-05,38.6,1015.6,10.0,13.8,0.04
2010-11-06,35.8,1025.5,10.0,5.6,0.0
2010-11-07,44.7,1024.3,10.0,7.9,0.0
2010-11-08,53.2,1015.9,10.0,5.3,0.0
2010-11-09,56.3,1013.7,10.0,4.8,0.0
2010-11-10,57.5,1017.5,10.0,6.1,0.0
2010-11-11,58.7,1023.8,9.8,5.9,0.0
2010-11-12,55.2,1027.2,9.9,7.2,0.0
2010-11-13,52.2,1017.1,8.8,9.0,0.0
2010-11-14,42.1,1012.4,10.0,14.8,0.04
2010-11-15,42.7,1012.4,9.5,6.3,0.05
2010-11-16,43.9,1008.5,10.0,4.6,0.0
2010-11-17,41.7,1011.0,7.2,6.3,0.0
2010-11-18,38.3,1025.3,8.7,6.9,0.0
2010-11-19,37.4,1022.3,9.5,7.5,0.0
2010-11-20,40.3,1022.8,8.4,6.1,0.0
2010-11-21,47.5,1017.5,5.1,9.2,0.0
2010-11-22,61.7,1009.2,7.1,11.1,0.0
2010-11-23,38.0,1019.8,9.2,12.7,1.53
2010-11-24,31.2,1024.2,9.7,9.3,0.0
2010-11-25,37.9,1007.8,6.0,9.0,0.26
2010-11-26,25.2,1013.0,10.0,14.4,0.02
2010-11-27,28.8,1016.8,10.0,9.7,0.0
2010-11-28,32.8,1022.9,10.0,6.8,0.0
2010-11-29,41.7,1016.2,9.9,9.9,0.0
2010-11-30,40.5,1005.7,8.4,13.5,0.56
2010-12-01,25.0,1012.4,8.3,14.4,0.02
2010-12-02,27.3,1020.5,10.0,10.3,0.0
2010-12-03,27.3,1024.0,10.0,4.9,0.0
2010-12-04,30.4,1020.8,3.7,4.5,0.1
2010-12-05,25.1,1025.5,9.8,10.2,0.22
2010-12-06,15.3,1025.1,9.5,10.0,0.0
2010-12-07,17.9,1022.1,10.0,9.7,0.0
2010-12-08,16.9,1024.8,10.0,6.0,0.0
2010-12-09,18.2,1025.5,9.0,5.9,0.0
2010-12-10,30.8,1015.2,6.5,8.8,0.04
2010-12-11,32.6,1011.9,3.8,6.7,0.0
2010-12-12,26.0,1001.1,4.1,15.6,0.41
2010-12-13,14.1,1017.8,9.3,18.7,0.07
2010-12-14,13.0,1024.4,10.0,8.5,0.0
2010-12-15,13.7,1021.1,9.7,2.5,0.0
2010-12-16,24.4,1012.0,9.8,4.1,0.0
2010-12-17,18.7,1018.9,7.6,8.3,0.0
2010-12-18,14.7,1019.9,9.0,10.2,0.0
2010-12-19,17.4,1019.3,10.0,7.7,0.0
2010-12-20,17.4,1022.4,8.0,4.0,0.0
2010-12-21,28.0,1018.5,1.8,7.6,0.1
2010-12-22,28.7,1022.0,5.7,8.6,0.0
2010-12-23,27.1,1032.6,9.7,6.0,0.0
2010-12-24,29.5,1030.4,5.6,5.2,0.0
2010-12-25,29.9,1024.3,5.5,7.9,0.1
2010-12-26,29.4,1025.1,7.2,9.9,0.02
2010-12-27,21.1,1026.5,9.7,8.2,0.03
2010-12-28,19.5,1022.0,6.3,8.2,0.0
2010-12-29,25.2,1016.7,6.0,6.1,0.0
2010-12-30,40.0,1008.4,4.4,11.3,0.01
2010-12-31,49.9,1006.3,8.0,10.5,0.0
2011-01-01,34.1,1010.9,9.7,15.4,1.05
2011-01-02,18.0,1023.0,10.0,11.9,0.0
2011-01-03,27.0,1020.3,10.0,7.2,0.0
2011-01-04,26.6,1016.1,10.0,9.0,0.0
2011-01-05,19.4,1017.0,10.0,6.0,0.0
2011-01-06,27.6,1007.0,8.5,10.0,0.0
2011-01-07,19.6,1000.8,8.6,8.6,0.0
2011-01-08,16.2,1008.0,8.4,11.5,0.0
2011-01-09,19.4,1024.8,10.0,4.9,0.0
2011-01-10,25.8,1030.2,10.0,4.5,0.0
2011-01-11,26.1,1024.8,4.9,7.3,0.0
2011-01-12,25.2,1026.2,8.5,12.1,0.09
2011-01-13,23.5,1032.8,8.8,6.4,0.0
2011-01-14,20.2,1026.9,6.7,5.1,0.0
2011-01-15,23.7,1019.5,7.5,9.9,0.0
2011-01-16,18.2,1025.5,9.5,4.7,0.0
2011-01-17,24.5,1016.4,7.0,9.3,0.0
2011-01-18,32.0,1007.2,3.2,9.6,0.14
2011-01-19,22.8,1018.8,8.6,9.4,0.03
2011-01-20,18.4,1020.7,9.6,7.4,0.0
2011-01-21,6.6,1020.2,9.8,9.0,0.0
2011-01-22,10.7,1016.3,7.6,8.0,0.0
2011-01-23,13.0,1024.1,9.0,8.1,0.0
2011-01-24,21.2,1019.8,5.3,8.3,0.0
2011-01-25,25.0,1020.2,4.1,5.7,0.0
2011-01-26,26.7,1017.9,5.0,5.8,0.0
2011-01-27,21.7,1015.3,3.9,8.0,0.0
2011-01-28,25.8,1012.6,7.0,5.6,0.02
2011-01-29,30.0,1011.9,6.4,7.9,0.0
2011-01-30,30.5,1022.7,7.9,6.2,0.0
2011-01-31,24.3,1029.0,10.0,13.1,0.0
2011-02-01,22.1,1022.0,4.6,17.2,0.02
2011-02-02,21.6,1018.1,3.5,22.6,0.26
2011-02-03,10.0,1033.3,10.0,7.9,0.01
2011-02-04,14.7,1023.8,10.0,9.9,0.0
2011-02-05,19.4,1008.5,10.0,5.7,0.0
2011-02-06,28.3,1010.7,5.4,4.2,0.04
2011-02-07,28.2,1016.4,7.8,7.0,0.06
2011-02-08,18.5,1026.6,7.3,9.2,0.03
2011-02-09,6.3,1027.8,10.0,9.6,0.0
2011-02-10,4.1,1023.4,10.0,7.8,0.0
2011-02-11,16.6,1017.1,9.5,6.1,0.0
2011-02-12,30.8,1017.7,8.9,9.0,0.0
2011-02-13,38.8,1009.5,9.9,10.8,0.0
2011-02-14,40.9,1011.8,10.0,14.2,0.0
2011-02-15,32.6,1026.7,10.0,8.5,0.0
2011-02-16,41.8,1016.6,9.7,6.4,0.03
2011-02-17,52.1,1007.8,9.8,12.1,0.0
2011-02-18,46.9,1017.0,9.9,14.1,0.0
2011-02-19,33.4,1028.6,10.0,9.4,0.0
2011-02-20,32.7,1021.9,7.8,8.4,0.0
2011-02-21,32.3,1007.3,6.3,13.7,0.97
2011-02-22,25.6,1021.8,7.2,7.7,0.02
2011-02-23,27.8,1024.6,9.7,6.7,0.0
2011-02-24,34.3,1018.4,6.1,8.3,0.07
2011-02-25,32.5,1017.5,8.3,12.4,0.0
2011-02-26,29.7,1018.6,4.4,3.4,0.04
2011-02-27,32.6,1010.5,6.3,5.4,0.02
2011-02-28,32.2,1014.9,7.8,12.1,0.32
2011-03-01,32.7,1024.5,9.0,6.8,0.04
2011-03-02,33.3,1028.3,10.0,8.9,0.0
2011-03-03,33.4,1029.2,10.0,9.7,0.0
2011-03-04,45.7,1017.5,9.1,6.7,0.0
2011-03-05,34.8,1017.4,4.1,15.8,0.62
2011-03-06,29.5,1026.6,8.9,11.3,0.01
2011-03-07,29.9,1024.9,9.8,4.4,0.0
2011-03-08,37.2,1023.5,7.8,6.4,0.0
2011-03-09,43.0,1012.1,4.9,6.3,0.25
2011-03-10,34.8,1016.3,8.3,11.8,0.15
2011-03-11,36.3,1018.3,10.0,6.6,0.01
2011-03-12,40.3,1010.5,10.0,13.8,0.0
2011-03-13,32.0,1024.9,10.0,6.8,0.0
2011-03-14,35.0,1029.9,10.0,7.0,0.0
2011-03-15,36.0,1022.1,9.9,7.3,0.0
2011-03-16,45.1,1019.0,8.5,5.1,0.0
2011-03-17,56.7,1013.0,10.0,11.3,0.0
2011-03-18,52.4,1018.5,9.9,7.6,0.0
2011-03-19,41.4,1031.0,10.0,5.3,0.0
2011-03-20,44.0,1025.0,9.5,9.7,0.0
2011-03-21,52.1,1016.0,7.8,6.0,0.44
2011-03-22,42.0,1016.1,7.5,11.7,0.01
2011-03-23,40.5,1002.5,4.9,9.4,0.13
2011-03-24,31.7,1017.8,8.3,13.1,0.0
2011-03-25,30.1,1021.5,10.0,7.6,0.0
2011-03-26,29.3,1022.5,9.9,13.2,0.0
2011-03-27,30.5,1023.8,10.0,11.4,0.0
2011-03-28,30.1,1025.6,10.0,9.3,0.0
2011-03-29,33.6,1026.6,10.0,7.0,0.0
2011-03-30,38.1,1021.2,10.0,7.8,0.0
2011-03-31,36.2,1012.6,10.0,4.5,0.0
2011-04-01,37.8,1005.8,8.5,4.7,0.0
2011-04-02,44.3,1008.9,10.0,9.6,0.15
2011-04-03,53.1,1006.8,10.0,9.7,0.0
2011-04-04,56.2,994.2,9.0,13.1,0.04
2011-04-05,43.2,1008.0,10.0,10.5,0.12
2011-04-06,50.0,1007.6,10.0,8.2,0.0
2011-04-07,42.4,1016.3,4.4,7.1,0.0
2011-04-08,44.4,1014.8,2.9,9.4,0.83
2011-04-09,50.8,1014.7,4.8,4.7,0.02
2011-04-10,70.6,1004.3,9.2,12.1,0.0
2011-04-11,62.4,1002.8,10.0,13.3,0.08
2011-04-12,49.3,1016.8,10.0,11.1,0.0
2011-04-13,50.7,1019.1,10.0,3.3,0.0
2011-04-14,48.9,1020.5,10.0,11.6,0.0
2011-04-15,45.7,1015.3,9.7,17.5,0.0
2011-04-16,46.5,997.6,8.0,12.7,0.2
2011-04-17,42.0,1008.7,10.0,14.4,0.1
2011-04-18,40.3,1013.1,8.1,12.2,0.42
2011-04-19,38.1,1012.7,6.9,14.4,0.01
2011-04-20,39.3,1013.8,7.8,12.7,0.8
2011-04-21,41.7,1026.9,10.0,6.3,0.0
2011-04-22,43.8,1017.7,6.0,10.0,0.23
2011-04-23,54.8,1008.2,7.3,11.7,0.49
2011-04-24,53.2,1015.9,10.0,5.3,0.0
2011-04-25,48.4,1014.2,8.4,7.5,0.0
2011-04-26,56.2,998.4,5.6,13.0,0.76
2011-04-27,53.4,999.9,8.5,5.8,0.24
2011-04-28,44.7,1002.4,9.8,13.0,0.25
2011-04-29,48.5,1014.9,10.0,6.7,0.04
2011-04-30,58.4,1012.8,10.0,13.3,0.0
2011-05-01,60.9,1011.2,10.0,12.3,0.0
2011-05-02,53.3,1020.3,10.0,7.0,0.0
2011-05-03,44.9,1023.2,10.0,8.9,0.0
2011-05-04,46.3,1028.1,10.0,6.8,0.0
2011-05-05,50.9,1023.9,10.0,8.3,0.0
2011-05-06,56.9,1011.7,9.5,8.7,0.1
2011-05-07,58.0,1009.9,9.8,6.4,0.0
2011-05-08,54.3,1014.3,10.0,7.1,0.0
2011-05-09,61.7,1013.9,10.0,11.8,0.0
2011-05-10,75.1,1006.5,9.8,9.4,0.0
2011-05-11,77.8,1007.4,8.0,6.1,0.0
2011-05-12,73.5,1009.0,7.8,6.5,0.28
2011-05-13,66.6,1006.0,9.5,7.3,0.02
2011-05-14,48.2,1006.5,6.8,16.3,0.01
2011-05-15,45.5,1008.6,5.7,16.4,0.64
2011-05-16,45.8,1016.0,10.0,13.6,0.16
2011-05-17,49.7,1015.6,10.0,12.2,0.0
2011-05-18,53.2,1011.4,6.9,6.8,0.03
2011-05-19,58.9,1015.1,6.8,5.2,0.0
2011-05-20,61.1,1017.6,9.0,4.6,0.0
2011-05-21,63.1,1012.6,9.0,7.1,0.0
2011-05-22,73.2,1006.8,9.1,9.9,0.0
2011-05-23,72.3,1001.7,9.9,11.8,0.12
2011-05-24,63.7,1008.8,10.0,9.1,0.0
2011-05-25,56.6,1007.5,8.4,7.4,0.01
2011-05-26,46.7,1007.4,5.9,17.3,2.47
2011-05-27,49.0,1015.2,10.0,9.4,0.04
2011-05-28,56.7,1011.0,6.1,5.3,0.01
2011-05-29,61.0,1010.4,3.9,5.2,0.23
2011-05-30,76.3,1014.0,10.0,9.0,0.92
2011-05-31,81.1,1016.0,10.0,11.9,0.0
2011-06-01,73.4,1020.5,10.0,11.0,0.0
2011-06-02,65.6,1021.8,10.0,8.2,0.0
2011-06-03,70.9,1018.2,10.0,7.7,0.18
2011-06-04,80.9,1015.0,9.5,9.3,0.5
2011-06-05,72.7,1018.2,9.6,3.4,0.01
2011-06-06,74.9,1014.0,10.0,7.0,0.0
2011-06-07,86.4,1009.0,9.8,8.8,0.0
2011-06-08,86.7,1008.5,9.9,9.5,0.0
2011-06-09,65.6,1013.6,7.7,10.8,1.27
2011-06-10,58.1,1014.1,7.3,7.7,2.17
